timestamp_utc,latitude,longitude,predicted_rainfall_mm_hr,heavy_probability,predicted_hazard,cyclone_latitude,cyclone_longitude,cyclone_wind_kt,cyclone_pressure_hpa,cyclone_pressure_drop_hpa
2019-04-30 05:30:00,13.75,83.65,51.19942285966824,0.9360388582455312,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.15,83.65,51.01644796861587,0.9120245104855164,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:00:00,13.75,84.049995,50.46756844283173,0.9542142542795022,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 04:00:00,11.75,84.25,50.43222564304602,0.999767943424917,Extreme,12.4,86.03333333333333,76.66666666666667,972.6666666666666,29.33333333333333
2019-04-30 05:30:00,13.65,83.549995,50.12654952250738,0.919116971510468,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.849999,83.65,50.02846281795871,0.9225024561844132,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:00:00,13.849999,84.049995,49.80564712666354,0.8786114013161161,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:00:00,12.55,83.75,49.788359172299984,0.9752574799261746,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:00:00,13.75,83.95,49.71191712866355,0.8326884716758698,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:00:00,13.849999,83.95,49.68724721967308,0.8333298670669523,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:00:00,14.049999,84.25,49.6841317164921,0.9072901733176956,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:00:00,13.75,84.15,49.65126249213016,0.9602341825106636,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:30:00,13.549999,83.65,49.54148946061428,0.9199852328034184,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.75,83.549995,49.502805399888345,0.9346058091364016,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:30:00,13.549999,83.75,49.49666938016667,0.924514574413937,Extreme,12.55,85.78333333333333,79.16666666666667,970.6666666666666,31.33333333333333
2019-04-30 05:00:00,13.65,83.65,49.41220537004448,0.8956410245674284,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 05:00:00,13.75,83.75,49.41220537004448,0.9086388889919084,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
2019-04-30 04:30:00,14.049999,84.35,49.33842149178735,0.9392292637509038,Extreme,12.45,85.95,77.5,972.0,30.0
2019-04-30 05:00:00,12.25,83.95,49.15493183573014,0.996256265705972,Extreme,12.5,85.86666666666667,78.33333333333333,971.3333333333334,30.666666666666668
